"mid","follower","sex","video","master","album","article","channel","time_ave20","play_ave20","weibo","wx","qq","taobao","mail","tiktok","redbook","self_tags","video_tag_combine","video_max_ratio"
31656484,13595,"男",87,3,150,7,2,1116.3,2152.7,1,1,0,0,0,0,0,"['人类有意思']","科技",0.758620689655172
31657299,101057,"保密",2031,2,28,0,10,2078.15,5356.1,1,0,1,0,0,0,0,"[]","生活",0.947808961102905
31682349,69116,"保密",422,0,0,0,0,96.75,2972,0,0,0,0,0,0,0,"[]","生活",1
31683757,270683,"保密",126,1,52,0,0,420.95,120400.9,0,0,0,0,0,0,0,"[]","生活",0.952380952380952
31717291,1996,"男",169,0,103,4,0,182.55,941.3,0,0,0,0,0,0,0,"[]","科技",0.952662721893491
31717745,30095,"男",143,3,12,57,9,6461.15,3799.15,0,0,1,0,0,0,0,"[]","游戏",0.965034965034965
31765429,56328,"女",108,3,7,0,0,461.55,107600.3,0,0,0,0,0,0,0,"[]","时尚",0.861111111111111
31766424,264033,"男",120,2,13,1,5,724.55,51513.4,1,0,1,0,0,0,0,"['麦绿素']","影视",0.975
31768218,32118,"保密",63,3,3,1,0,261.25,73424.75,0,0,1,0,1,0,0,"[]","游戏",0.952380952380952
31814567,308230,"男",501,3,91,3,0,469.7,189340.6,0,0,0,0,0,0,0,"[]","科技",0.992015968063872
31830517,15161,"保密",92,3,35,0,0,200.9,5842.75,0,0,0,0,0,0,0,"[]","游戏",0.967391304347826
31845587,8502,"男",80,3,160,6,5,299,215.85,0,0,1,0,0,0,0,"['板绘', '素描', '玄明', '二次元', '大触']","生活",0.975
31849674,14629,"女",57,3,12,0,3,484.1,5157.35,1,1,0,0,0,0,0,"['美妆', '欧美系', 'vlog']","时尚",0.614035087719298
31861693,85639,"男",98,3,30,0,3,699.1,32743.8,1,0,0,0,0,0,0,"[]","生活",0.530612244897959
31863203,10205,"男",184,0,0,2,0,464.65,11328.9,0,0,0,0,0,0,0,"[]","动画",0.978260869565217
31870013,114353,"女",63,3,65,0,5,594.55,18863.55,0,0,0,0,0,0,0,"[]","时尚",0.619047619047619
31898566,22743,"男",103,3,70,0,7,513.2,101452.25,1,0,1,0,0,0,0,"['荣酱', '荣酱导演']","游戏",0.757281553398058
31898841,44292,"男",88,3,21,6,6,1078.3,16026.2,0,0,1,0,0,0,0,"[]","科技",0.670454545454545
31954627,105089,"保密",2719,3,807,347,10,924.55,7367.4,1,0,1,0,0,0,0,"[]","游戏",0.981978668628172
31985602,53605,"保密",62,0,20,0,0,430.9,56354.4,1,0,0,0,0,0,0,"[]","生活",0.983870967741935
32004542,3961,"保密",100,3,1,0,5,2941.5,1109.15,0,0,0,0,0,0,0,"[]","游戏",0.94
32016409,108323,"男",76,3,337,35,6,396.85,84351.7,0,0,1,0,0,0,0,"['假装是大佬的小白', '真实小白', '或许是大佬', '喜欢安静的人', '孤独的观测者']","其他",0.315789473684211
32037172,253880,"男",192,3,56,3,0,547.35,75525.9,1,1,0,0,0,0,0,"['球鞋', '潮流', 'YouTube', 'VLOG']","时尚",0.864583333333333
32043668,93338,"男",175,3,10,0,0,460.55,11556.9,0,0,0,0,0,0,0,"[]","影视",1
32050054,451879,"保密",162,3,95,0,0,682.15,91548.9,1,0,1,1,1,0,0,"['爱用品分享', '化妆教程', '护肤', '成分控']","时尚",0.981481481481482
32061856,10167,"男",80,3,40,1,6,1706.2,15119.65,1,0,1,0,0,0,0,"[]","游戏",1
32122361,34411,"保密",97,3,201,0,5,1011.45,11330.1,1,0,1,0,0,0,0,"[]","生活",0.938144329896907
32123003,123092,"保密",120,3,36,0,5,115.45,18801.8,0,0,0,0,0,0,0,"[]","时尚",0.741666666666667
32139438,282789,"男",136,3,491,0,4,638.2,147959.65,0,0,1,0,0,0,0,"[]","生活",1
32149858,85606,"保密",165,0,0,0,1,177.85,2112.15,0,0,0,0,0,0,0,"['原创', '搞笑', '街坊', '一起打乱港', '两性情感']","生活",0.993939393939394
32151963,20828,"保密",95,2,2,0,10,27453.75,29601.25,0,0,0,0,0,0,0,"[]","娱乐",1
32166778,9009,"男",89,1,197,4,10,605.05,1307,0,0,0,0,0,0,0,"[]","动画",0.415730337078652
32172331,240756,"男",111,3,82,0,6,207.05,161992.5,0,1,1,0,0,0,0,"[]","动画",0.801801801801802
32175311,167316,"男",65,0,316,0,0,1060.5,56882.1,1,0,1,0,1,0,0,"[]","游戏",0.630769230769231
32187114,92328,"男",87,3,69,13,0,480.5,137764.65,0,0,0,0,0,0,0,"[]","动画",0.816091954022989
32255216,1756,"男",53,3,24,8,3,219.4,3125.5,0,0,0,0,0,0,0,"[]","动画",0.471698113207547
32262020,3566,"男",70,3,284,2,3,242.75,1004.4,0,0,0,0,0,0,0,"[]","动画",0.828571428571429
32297686,15833,"男",477,3,0,0,1,118.65,3539.7,0,0,0,0,0,0,0,"[]","生活",0.985324947589098
32329424,19366,"保密",66,2,0,0,5,1694.5,8965.9,0,0,0,0,0,0,0,"[]","影视",0.651515151515151
32342490,10393,"男",107,3,133,10,3,242.8,17426.15,0,0,0,0,0,0,0,"[]","动画",0.785046728971963
32360194,104982,"女",170,3,83,0,7,621.5,57280.8,1,1,0,0,0,0,0,"[]","科技",0.629411764705882
32365949,1363465,"男",1231,3,49,23,10,576.75,329591.6,0,1,1,0,1,0,0,"['聚印象', 'LOL', '主播炸了', '绝地求生', '吃鸡主播']","游戏",0.989439480097482
32371371,47467,"男",273,1,39,26,1,107.95,8663.6,0,0,1,0,0,0,0,"[]","游戏",0.992673992673993
32407661,6288,"男",122,3,500,3,4,204.05,6928.8,0,0,0,0,0,0,0,"['学习', '动漫']","动画",0.590163934426229
32410842,4250,"男",100,3,0,0,4,292.2,796,0,0,0,0,0,0,0,"['特种部队', '军事', '反恐', '影视娱乐', '户外军品']","科技",0.46
32419811,22238,"保密",670,3,69,33,10,549.05,2537.55,1,0,1,0,0,0,0,"[]","音乐",0.785074626865672
32425719,3581,"男",235,1,838,3,0,1663.3,210.8,0,0,0,0,0,0,0,"[]","音乐",0.621276595744681
32426113,19472,"男",65,3,54,5,4,380.2,28768.3,1,1,0,0,1,0,0,"['原创视频', 'vlog生活博主', '留学']","生活",0.907692307692308
32435197,39915,"女",150,3,46,2,7,334.6,7276.1,0,0,0,0,0,0,0,"[]","生活",1
32446175,11669,"保密",72,1,85,0,4,714.8,2395.1,0,0,0,0,0,0,0,"['护肤', '学生党', 'youtuber', 'Pascal']","时尚",0.805555555555556
32460560,13922,"男",406,3,108,14,5,3027.25,9196.95,0,0,1,0,0,0,0,"['英雄连2', '英雄连', 'COH2', '狗熊连']","游戏",1
32489046,111547,"男",446,1,0,1,1,300.25,4281.25,0,0,0,0,0,0,0,"['恐怖片', '科幻片', '惊悚片', '鬼片', '电影解说']","影视",0.984304932735426
32505292,165855,"男",60,2,91,0,0,4183.55,14660.35,0,0,0,0,0,0,0,"[]","鬼畜",0.5
32507603,200207,"保密",160,3,67,3,6,269.5,82652.05,0,1,0,0,0,0,0,"['防弹少年团舞蹈模仿', 'BTSZD', '孙子团', '成都', '女子舞队']","舞蹈",0.9
32516392,323280,"女",53,2,6,0,0,814.15,120341.35,0,0,0,0,0,0,0,"[]","生活",0.830188679245283
32531932,49458,"保密",423,3,140,96,10,183.85,7759.9,1,0,1,0,0,0,0,"[]","游戏",0.990543735224586
32598708,430059,"男",413,1,3,0,0,379.5,90309.9,0,0,0,0,0,0,0,"[]","生活",0.922518159806295
32606879,860199,"保密",213,3,1,0,0,168.4,466654.75,1,0,0,0,0,0,0,"[]","生活",0.943661971830986
32622541,65931,"保密",1153,3,6,1,8,5836.8,3206.9,0,0,0,0,0,0,0,"['国际版英语中字']","其他",0.617519514310494
32648312,19524,"保密",159,3,146,93,8,1195.05,6927.6,0,0,0,0,0,0,0,"[]","游戏",0.817610062893082
32648420,303214,"男",621,3,168,2,10,1863.65,76114,1,0,0,0,1,0,0,"[]","游戏",0.985507246376812
32682920,316618,"保密",134,3,27,0,0,294.1,169554.35,0,0,0,0,0,0,0,"[]","生活",0.917910447761194
32685766,252771,"保密",59,3,23,0,4,495.25,101066.65,0,0,0,0,0,0,0,"[]","时尚",0.796610169491525
32687173,33163,"保密",53,0,29,0,0,252.95,65493.1,0,0,1,0,0,0,0,"[]","动画",1
32693432,121390,"男",329,3,145,0,0,247.2,8208.05,0,0,0,0,0,0,0,"['军事']","科技",0.990881458966565
32700319,121541,"保密",629,3,0,0,10,157.1,3705.6,0,0,0,0,0,0,0,"['历史']","科技",0.767885532591415
32721461,11226,"男",418,3,1160,223,5,467.85,3561.8,0,0,1,0,0,0,0,"['门三门', '堡垒之夜视频作者', '堡垒之夜攻略作者']","游戏",0.976076555023923
32723936,59966,"男",106,3,8,2,2,541.05,5366.25,0,0,0,0,0,0,0,"['明胖', '明哥', '多弗朗明哥']","游戏",0.952830188679245
32727998,5500,"保密",1430,3,0,0,0,2216.65,903,0,0,0,0,0,0,0,"['さまぁ?ず', 'お笑い']","娱乐",0.998601398601399
32762271,1241,"男",137,1,3,0,6,929.55,1656.3,0,0,1,0,0,0,0,"['多人', '欢乐', '游戏']","游戏",0.963503649635037
32766013,37531,"保密",417,3,14,0,2,117.7,18225.65,0,0,0,0,0,0,0,"[]","动画",0.954436450839328
32786875,4139632,"男",173,3,4,0,3,584.25,3709951.75,1,1,0,0,0,0,0,"['信誓蛋蛋', '外国人', '信誓旦旦', '法国']","生活",0.982658959537572
32802345,7708,"男",111,0,5,0,0,405.7,65411,0,0,0,0,0,0,0,"[]","生活",0.891891891891892
32815214,43099,"保密",102,3,21,0,4,595.95,4206.75,1,0,0,0,0,0,0,"[]","娱乐",0.92156862745098
32820037,2753406,"女",226,3,111,0,10,455.8,795764.25,1,1,0,0,1,0,0,"[]","生活",0.964601769911504
32823052,4078,"男",66,3,108,0,5,1141.7,10929.7,0,0,1,0,0,0,0,"['FNAF']","音乐",0.378787878787879
32847030,58004,"保密",315,0,58,0,0,695.1,39040.55,0,0,1,0,0,0,0,"[]","游戏",0.958730158730159
32876828,168537,"女",105,3,118,0,7,492.2,88631.2,0,0,0,0,0,0,0,"[]","时尚",0.923809523809524
32912448,169949,"男",1269,3,1057,5,8,355.4,9865.9,0,0,0,0,0,0,0,"[]","音乐",0.665090622537431
32919598,47970,"男",499,3,224,0,4,620.2,9089.45,0,0,0,0,0,0,0,"['游戏解说', '视频作者']","游戏",0.893787575150301
32930695,84398,"女",62,3,33,0,3,291.9,64756.9,1,0,0,0,0,0,0,"[]","生活",1
32936861,15237,"保密",425,3,291,5,8,207.9,5165.55,0,0,0,0,0,0,0,"['欧美圈', '搬运', '音乐', '时而原创', '台湾综艺']","音乐",0.752358490566038
32939261,130790,"男",440,3,0,0,0,189.15,2499.7,0,0,0,0,0,0,0,"[]","生活",0.763636363636364
32944498,14103,"保密",315,3,121,5,8,6732.6,341.55,1,0,1,0,0,0,0,"['MMD', '水杉建模', '武器类制造', '3D公开课']","科技",0.79047619047619
32948946,39526,"男",917,3,16,0,9,1001.4,3997.3,0,0,0,0,0,0,0,"[]","游戏",0.985823336968375
32953691,3412,"男",295,3,14,0,1,505.6,13687.75,0,0,1,0,0,0,0,"[]","游戏",0.776271186440678
32974622,29381,"男",53,3,12,0,3,374.55,10752.25,0,0,0,0,0,0,0,"[]","科技",0.528301886792453
32988547,199708,"保密",67,3,8,0,0,539.75,180178.1,0,0,0,0,0,0,0,"[]","娱乐",0.492537313432836
32988596,2364,"保密",551,3,314,3,4,745.95,558.05,0,0,0,0,0,0,0,"[]","游戏",0.422867513611615
33019216,39488,"保密",306,3,76,0,0,110.4,197580.6,0,0,0,0,0,0,0,"[]","科技",0.53921568627451
33019218,30171,"保密",61,0,1,0,0,121.5,30851.45,0,0,0,0,0,0,0,"[]","音乐",1
33043071,26175,"保密",183,3,248,23,4,289.25,18945.2,0,0,0,0,0,0,0,"['影视', '盘点', '搞笑', '剪辑', '美']","影视",0.628415300546448
33059473,44159,"男",247,3,210,2,8,2704.25,10895.6,1,0,1,0,0,0,0,"['彩虹六号', '彩虹六号围攻', '电子竞技', '比赛解说']","游戏",0.947368421052632
33104517,69071,"保密",300,3,19,0,3,550.15,32977.7,0,0,0,0,0,0,0,"[]","游戏",0.993333333333333
33138344,25614,"保密",99,0,9,0,0,217.15,48679.75,0,0,0,0,0,0,0,"[]","生活",0.95959595959596
33138557,104362,"男",143,3,27,11,8,340.65,33068.6,0,0,0,0,0,0,0,"['恐怖游戏', 'SCP基金会', '克苏鲁神话', 'Undertale', 'fnaf']","游戏",0.748251748251748
33146722,95547,"男",118,3,15,0,7,184.95,119451.45,0,0,0,0,0,0,0,"['爱情公寓', 'win7', '原创音乐', '哲学', '鬼畜rap']","鬼畜",0.61864406779661
33165114,35308,"保密",76,3,77,0,4,154.05,5978.2,1,0,0,0,0,0,0,"[]","时尚",0.947368421052632
33178710,15202,"女",62,3,298,0,0,284.1,6780.05,0,0,1,0,0,0,0,"[]","动画",0.516129032258065
33208236,98741,"男",273,3,120,0,9,5100.4,4167.6,0,0,1,0,0,0,0,"['德云社', '传统相声', '郭德纲', '于谦', '搞笑']","生活",0.956043956043956
33219064,74762,"女",102,0,778,1,4,429.15,65045.55,0,0,0,0,0,0,0,"[]","游戏",0.813725490196078
33222549,67303,"男",58,3,9,1,6,455.5,80860.55,0,0,0,0,0,0,0,"[]","游戏",0.46551724137931
33248151,68660,"女",136,3,72,2,0,699.55,19291.6,1,0,0,0,0,0,0,"['JuanMaoo', '美妆', 'vlog', '分享日常']","时尚",0.698529411764706
33252353,119159,"保密",300,3,45,1,0,2032.1,39865.75,0,0,0,0,0,0,0,"[]","游戏",1
33253839,434529,"保密",239,3,69,1,10,374.75,79512.6,0,0,0,0,0,0,0,"[]","动画",0.891213389121339
33272276,79688,"保密",214,3,19,0,7,955.15,138473.55,1,0,0,0,0,0,0,"[]","生活",0.672897196261682
33275274,23496,"保密",104,3,128,0,2,975.95,16649.7,1,0,0,0,0,0,0,"[]","时尚",0.836538461538462
33284802,206622,"男",104,3,108,1,5,231.2,418518.35,0,0,0,0,0,0,0,"[]","音乐",0.951923076923077
33344846,48031,"保密",106,3,28,0,3,1148.45,11766.7,0,0,0,0,0,0,0,"[]","时尚",0.641509433962264
33407187,53544,"保密",268,0,0,13,10,2591.6,690.35,0,0,0,0,0,0,0,"['最好的数据可视化', 'B站最好的学习资源', '讲文科生能听懂的技术']","科技",0.902985074626866
33422840,6971,"保密",272,3,0,0,1,871.7,4879.35,1,0,0,0,0,0,0,"[]","娱乐",0.952205882352941
33432494,2537,"保密",52,3,200,17,1,6563.65,1101.35,0,0,0,0,0,0,0,"[]","游戏",0.923076923076923
33437181,175135,"男",63,3,34,0,0,412.15,273372.55,0,0,0,0,0,0,0,"['一吻']","生活",0.73015873015873
33438621,3640,"女",105,2,0,0,8,1011.6,18378.05,0,0,0,0,0,0,0,"['skt']","游戏",1
33488229,425611,"保密",196,3,6,0,3,743.55,184617,0,0,0,0,0,0,0,"[]","影视",0.989795918367347
33498052,21283,"男",82,3,152,0,0,830,9551.65,0,0,0,0,0,0,0,"[]","时尚",0.926829268292683
33522623,203910,"保密",1104,0,5,0,0,93.4,16324.6,1,0,1,0,0,0,0,"[]","科技",0.980978260869565
33525135,14635,"保密",82,2,1409,17,0,98.85,3279.1,0,0,0,0,0,0,0,"[]","其他",0.695121951219512
33558510,42678,"男",651,1,167,22,4,3965.5,529.3,0,1,0,0,0,0,0,"[]","其他",0.887864823348694
33580035,198,"保密",125,0,6,2,0,417.95,143.05,0,0,0,0,0,0,0,"[]","游戏",0.984
33588706,250321,"男",909,0,95,155,1,293.2,51913.5,0,0,0,0,0,0,0,"[]","游戏",1
33593989,185460,"保密",136,3,52,0,0,218.05,87833.3,0,0,1,0,0,0,0,"[]","生活",0.838235294117647
33594828,270565,"男",107,2,7,0,7,4897.7,90088.75,1,0,1,0,0,0,0,"['恐怖游戏', '娱乐解说', '声控']","游戏",0.962616822429907
33626190,5780,"男",54,3,102,0,4,263.2,15638.75,0,0,0,0,0,0,0,"[]","游戏",0.796296296296296
33673871,2830,"男",224,3,0,0,10,3561.7,265.15,0,0,0,0,0,0,0,"[]","游戏",1
33703347,17756,"保密",66,0,47,0,0,487.85,5919.1,0,0,0,0,0,0,0,"[]","科技",0.53030303030303
33735147,296134,"女",157,3,163,0,7,737.85,70693.85,1,0,0,0,0,0,0,"['lolita', 'lo娘', '日系', '时尚', 'fashion']","时尚",0.802547770700637
33745781,57452,"男",64,3,150,5,3,355.4,833897.05,0,0,0,0,0,0,0,"[]","音乐",0.5625
33769050,5568,"男",55,3,80,9,2,636.5,4530.3,1,0,0,0,0,0,0,"['幻华天影大明王', '秋岚']","时尚",0.8
33788581,37466,"保密",110,2,323,0,0,311.35,5528,0,0,0,0,0,0,0,"[]","生活",0.927272727272727
33808848,1440,"保密",139,3,47,0,0,333.65,543.8,0,0,0,0,0,0,0,"[]","游戏",1
33829401,104037,"保密",73,0,11,0,4,3200.9,34400.6,0,0,0,0,0,0,0,"[]","娱乐",0.643835616438356
33884971,4094,"男",91,1,63,0,2,462.05,5625.2,0,0,0,0,0,0,0,"[]","动画",0.725274725274725
33903388,24922,"保密",1062,3,9,5,10,1131.15,5057.8,0,1,1,0,0,0,0,"['LOL', '英雄联盟', '韩服王者局', 'ComicOB', '青铜怎么玩']","游戏",1
33913124,230675,"男",798,3,12,0,10,338.15,54869.3,0,0,0,0,0,0,0,"['游戏', '体育', '足球', '搞笑', '王涛']","生活",0.927318295739348
33918431,531288,"女",177,3,484,75,6,336.7,335001.95,1,1,1,0,0,0,0,"['猫', '摄影师', '萌宠', '旅行']","生活",0.994350282485876
33929047,8789,"男",1406,3,659,21,1,630.6,1404,0,0,0,0,0,0,0,"[]","游戏",0.977951635846373
33941875,5562,"保密",203,1,16,888,3,2688.15,873.3,0,0,0,0,0,0,0,"[]","娱乐",0.41871921182266
33956397,17577,"男",65,3,11,0,3,1000.1,3163.95,0,0,0,0,0,0,0,"[]","科技",0.907692307692308
33959619,3647,"男",52,2,0,0,4,6093.75,7997.631579,0,0,0,0,0,0,0,"['军事', '历史', '模型']","其他",0.461538461538462
33992919,22150,"男",913,1,42,1,0,555.7,1472.7,0,0,0,0,0,0,0,"[]","游戏",1
33995723,6667,"保密",110,3,10,5,3,542.25,460.15,0,0,0,0,0,0,0,"['杭州画室', '之江画室', '美术教育', '美术培训', '仓鼠']","生活",0.836363636363636
34027213,1033,"男",66,3,1,0,0,340.55,723,0,0,0,0,0,0,0,"[]","音乐",0.727272727272727
34057023,138629,"男",1080,3,78,0,1,1801.45,8420,0,0,1,0,0,0,0,"[]","游戏",1
34061838,176653,"男",1465,3,36,26,2,202.2,14174.1,1,0,0,0,0,1,0,"[]","游戏",0.993856655290102
34062894,22489,"男",91,3,227,0,0,236.4,10735.65,0,1,0,0,0,0,0,"[]","音乐",0.989010989010989
34083842,20263,"男",54,0,36,0,0,411.7,3706.2,0,0,0,0,0,0,0,"[]","时尚",0.537037037037037
34096563,54455,"男",886,3,123,1,2,995.65,8462.15,1,1,1,0,0,0,0,"['寂静Z幻梦']","游戏",0.996613995485327
34109672,17122,"保密",174,3,0,0,8,1942.95,974.45,0,0,0,0,0,0,0,"[]","时尚",0.67816091954023
34111516,17730,"男",205,3,2,0,2,111.85,179.4,0,0,0,0,0,0,0,"['搞笑', '游戏', '王者荣耀', '小学生', '和平精英']","生活",0.809756097560976
34127059,1183,"男",125,0,60,8,5,2288.15,274.7,0,0,0,0,0,0,0,"[]","游戏",0.824
34128342,9885,"保密",642,0,43,0,0,1172.4,348.4,0,0,0,0,0,0,0,"[]","生活",0.984423676012461
34149649,845777,"女",238,3,0,0,1,1168.75,183463.6,1,0,0,0,0,0,0,"['oh emma', 'youtuber', '美妆博主', '油管博主', '时尚爱好者']","时尚",0.773109243697479
34151903,77734,"女",208,3,69,0,0,290.4,3849.8,1,1,0,0,0,0,0,"[]","时尚",0.903846153846154
34162160,11073,"保密",113,3,7,0,0,300.95,10721.95,0,0,0,0,0,0,0,"[]","生活",1
34164173,66985,"保密",336,3,25,0,0,188.05,24504.9,1,1,0,0,0,0,0,"[]","生活",0.994047619047619
34180775,93986,"女",56,3,46,0,4,692.3,30427.6,1,0,1,0,0,0,0,"['ASMR', '中文音声']","生活",0.910714285714286
34189415,908786,"男",251,3,71,1,10,547.65,373048.1,1,1,1,0,0,0,0,"['low君热剧', '电影', '电视剧']","影视",0.892430278884462
34260094,21569,"男",171,3,66,0,0,568.6,4160.3,0,0,0,0,0,0,0,"[]","生活",0.941520467836257
34262967,31868,"保密",52,3,0,0,8,904.7,24218.3,1,0,0,0,1,0,0,"[]","影视",0.826923076923077
34264408,179539,"保密",187,3,110,0,9,1189.6,52995.1,0,0,0,0,0,0,0,"[]","科技",0.983957219251337
34265323,25987,"保密",151,3,2,0,3,2660.15,4232.85,0,0,0,0,0,0,0,"[]","娱乐",0.993377483443709
34284946,609,"保密",152,0,48,5,0,157.75,108.75,0,0,0,0,0,0,0,"[]","游戏",0.960526315789474
34340303,56703,"保密",67,0,1,0,0,100.85,3973.95,0,0,0,0,0,0,0,"[]","娱乐",0.522388059701492
34347548,4093,"男",754,2,14,9,0,614.55,75.35,0,0,0,0,0,0,0,"[]","其他",0.588313413014608
34351896,3536,"保密",64,3,17,0,3,116.95,6429.35,0,0,0,0,0,0,0,"[]","动画",0.875
34352948,29655,"保密",138,0,0,0,2,293.6,80257.1,0,0,0,0,0,0,0,"[]","生活",1
34362799,91973,"女",151,3,158,0,5,487.6,52351.95,0,0,0,0,0,0,0,"['VLOG', 'Vlogger']","生活",0.622516556291391
34367715,101594,"保密",451,1,186,59,0,55.55,5172,0,0,0,0,0,0,0,"[]","生活",0.997782705099778
34371072,12190,"男",94,3,9,1,10,184,8507.1,0,0,0,0,0,0,0,"[]","科技",0.542553191489362
34419662,14793,"男",430,1,2,0,0,602.5,1161,0,0,0,0,0,0,0,"[]","生活",0.855813953488372
34451136,537,"男",119,0,27,2,0,1617.5,744.65,0,0,0,0,0,0,0,"[]","科技",0.394957983193277
34458020,7625,"保密",57,2,17,7,3,249.3,194477.7,0,0,0,0,0,0,0,"[]","娱乐",0.526315789473684
34460072,29007,"保密",100,3,0,0,3,181.85,8130.7,1,0,0,0,0,0,0,"[]","时尚",0.88
34462847,36520,"保密",128,2,212,35,1,809.95,5648.55,1,1,0,0,1,0,0,"[]","时尚",0.7421875
34487055,10715,"女",1044,0,0,0,0,73.5,3036.75,0,0,0,0,0,0,0,"['creepypast', 'undertale', '美漫', 'FNAF', 'OFF GAME']","动画",0.728927203065134
34498461,10561,"女",100,3,0,1,0,227.15,7468.8,1,0,0,0,0,0,0,"['原创', '搞笑', '解说', '神同步', '萌新']","生活",0.86
34548533,63136,"男",549,0,0,1,2,22870.75,9908.3,1,0,0,1,1,0,0,"[]","游戏",0.998178506375228
34557341,329108,"女",56,3,49,0,1,611.15,104950.9,0,0,0,0,0,0,0,"[]","时尚",0.589285714285714
34579852,233466,"女",104,3,151,3,2,201.5,146439.15,0,0,0,0,0,0,0,"['圆脸', '宅舞', '化妆', '精分']","舞蹈",0.644230769230769
34640514,18619,"保密",75,3,309,284,1,286.25,23551.1,0,0,0,0,0,0,0,"[]","影视",0.786666666666667
34646754,216452,"男",457,3,104,0,4,1250.65,131566.3,0,0,0,0,0,0,0,"[]","游戏",0.99562363238512
34675656,198148,"男",573,3,585,32,8,246.8,19665.55,0,0,1,0,0,0,0,"['沙雕图']","生活",0.851657940663176
34714728,193,"保密",116,3,21,0,3,174.35,115.2,0,0,0,0,0,0,0,"[]","音乐",0.78448275862069
34717602,10521,"男",73,3,141,1,6,438,43810.25,0,0,1,0,0,0,0,"['小鸡佬']","游戏",0.863013698630137
34722740,21676,"男",241,3,195,16,6,1951.3,6519.35,0,0,0,0,0,0,0,"[]","游戏",0.979253112033195
34742753,54306,"男",74,3,316,65,0,2409.25,18275.9,1,0,1,0,1,0,0,"[]","游戏",0.986486486486487
34756940,5565,"男",59,3,178,2,0,364.6,6544.45,0,0,0,0,0,0,0,"[]","游戏",1
34761902,21231,"男",140,3,64,3,1,1212.65,60232.5,0,0,0,0,0,0,0,"[]","游戏",0.964285714285714
34791287,75544,"保密",1064,3,1,0,8,75.65,1328.75,0,0,0,0,0,0,0,"[]","科技",0.645676691729323
34804756,463834,"女",195,3,32,0,5,804.65,72451.05,0,0,0,0,0,0,0,"[]","时尚",0.974358974358974
34825493,21523,"女",368,0,14,0,0,834.5,6070.8,0,0,0,0,0,0,0,"[]","娱乐",0.758152173913043
34833644,2654,"保密",113,1,29,0,0,110.05,22871.85,0,0,0,0,0,0,0,"[]","生活",0.973451327433628
34871767,39574,"保密",202,2,170,26,5,907.55,2527.5,0,0,0,0,1,0,0,"['水彩', '淡彩', '速写', '插画']","生活",0.99009900990099
34898722,35508,"保密",2155,3,99,1,4,2477.95,1097.1,0,0,1,0,0,0,0,"['电影', '电视剧', 'ASMR', '游戏', '音乐']","生活",0.810672853828306
34916053,11613,"男",55,3,0,0,6,744.65,13382.85,1,0,0,0,0,0,0,"[]","游戏",0.981818181818182
34920892,47530,"保密",101,0,73,0,0,78.55,13803.2,0,0,0,0,0,0,0,"[]","生活",1
34955701,266627,"保密",164,1,62,0,0,109.35,32002.8,1,0,0,1,0,0,0,"['美甲']","时尚",1
34966654,977,"保密",62,0,40,1,1,552.55,1325.35,0,0,0,0,0,0,0,"[]","娱乐",0.370967741935484
34977510,372287,"女",53,2,52,0,0,503.35,100205.5,0,0,0,0,0,0,0,"[]","时尚",0.69811320754717
34986815,19740,"保密",58,0,10,2,0,211.35,22271.45,0,0,0,0,0,0,0,"[]","音乐",0.982758620689655
35002693,4843,"男",115,3,5,0,3,261.5,1930.7,0,0,0,0,0,0,0,"['MLP', '我的小马驹', 'Brony', '彩虹小马', 'PMV']","动画",0.939130434782609
35012921,602,"保密",90,1,13,2,7,2998,5122.6,0,0,0,0,0,0,0,"[]","游戏",1
35016280,292741,"男",123,2,0,4,1,240.35,29445.85,1,1,1,0,0,0,0,"['电影解说', '科幻迷', '丧尸迷', '鬼畜', '搞笑解说']","影视",0.975609756097561
35024126,427593,"女",82,3,18,0,3,489.4,98247.4,1,0,0,0,1,0,0,"['美妆', '旅游', '恶趣味', '时尚爱好者', '留学生活']","时尚",0.731707317073171
35031847,28446,"男",74,3,199,21,3,336.3,18409.2,0,0,0,0,0,0,0,"[]","科技",0.486486486486487
35046441,10179,"保密",86,3,40,0,10,102.1,4035,0,0,0,0,0,0,0,"['APH', 'APHMMD', '刀剑乱舞']","动画",1
35046997,69950,"保密",250,3,14,10,4,285.85,8072.9,0,0,0,0,0,0,0,"[]","游戏",0.988
